,OBJECTID,ID,totalpop,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,MINORPOP,poc,LOWINCOME,lowincome,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULSVI6PCT,VULEO,VULSVI6,DISPEO,DISPSVI6,dpm,CANCER,RESP,traffic,PWDIS,PNPL,PRMP,PTSDF,O3,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,STATE_NAME,ST_ABBREV,REGION,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_VSVI6PCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2,B_MINORPCT,B_LWINCPCT,B_LESHSPCT,B_LNGISPCT,B_UNDR5PCT,B_OVR64PCT,B_LDPNT,B_VULEOPCT,B_VSVI6PCT,B_DSLPM,B_CANCR,B_RESP,B_PTRAF,B_PWDIS,B_PNPL,B_PRMP,B_PTSDF,B_OZONE,B_PM25,B_LDPNT_D2,B_DSLPM_D2,B_CANCR_D2,B_RESP_D2,B_PTRAF_D2,B_PWDIS_D2,B_PNPL_D2,B_PRMP_D2,B_PTSDF_D2,B_OZONE_D2,B_PM25_D2,T_MINORPCT,T_LWINCPCT,T_LESHSPCT,T_LNGISPCT,T_UNDR5PCT,T_OVR64PCT,T_VULEOPCT,T_VSVI6PCT,T_LDPNT,T_LDPNT_D2,T_DSLPM,T_DSLPM_D2,T_CANCR,T_CANCR_D2,T_RESP,T_RESP_D2,T_PTRAF,T_PTRAF_D2,T_PWDIS,T_PWDIS_D2,T_PNPL,T_PNPL_D2,T_PRMP,T_PRMP_D2,T_PTSDF,T_PTSDF_D2,T_OZONE,T_OZONE_D2,T_PM25,T_PM25_D2,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,Shape_Length,Shape_Area,area
165576,165577,420034961011,1471,1471,1099,591,630,4,0.00271923861319,183,0.124405166553,38,0.0345768880801,0,0.0,105,0.0713800135962,365,0.248130523453,295,0.468253968254,0.0635622025831,0.0802019717159,93.4999999997,117.977100394,-435.589105134,-152.174596373,0.4886448054,66.184683604,1.69660571695,51.7255799757,0.00201737891499,0.0273205961217,0.275339665121,0.0896299168888,37.7967683333,10.4919336986,-203.966327007,-212.848353513,-28829.3271047,-739.022966014,-22531.0990942,-0.878748276295,-11.9005540164,-119.934958338,-39.0418152909,-16463.8604953,-4570.17201092,Pennsylvania,PA,3,1.86344110348,16.4339252639,18.6221759125,44.449286974,63.5187326544,90.523174254,74.0441863579,2.54335322683,9.91146451782,31.6385929295,98.1592648015,51.8413433952,41.0916384281,71.9444039506,25.0080159703,47.9353853478,70.6953920522,48.5546355516,82.284719673,2.82266824866,20.6728785969,3.08184092243,11.3565791137,23.3575644424,13.416336743,30.6036477176,17.3326649164,8.32179083216,13.3311223033,9.64122005406,1,2,2,5,7,10,8,1,1,4,11,6,5,8,3,5,8,5.0,9.0,1,3,1,2,3,2,4,2,1,2.0,1.0,0% (1%ile),12% (16%ile),3% (18%ile),0% (44%ile),7% (63%ile),25% (90%ile),6% (2%ile),8% (9%ile),0.47 = fraction pre-1960 (74%ile),2%ile,0.489 ug/m3 (31%ile),20%ile,66 lifetime risk per million (98%ile),3%ile,1.7  (51%ile),11%ile,52 daily vehicles/meters distance (41%ile),23%ile,0.002 toxicity-weighted concentration/meters distance (71%ile),13%ile,0.027 sites/km distance (25%ile),30%ile,0.28 facilities/km distance (47%ile),17%ile,0.09 facilities/km distance (70%ile),8%ile,37.8 ppb (48%ile),13%ile,10.5 ug/m3 (82%ile),9%ile,3851248.0,0.0,0,0,13637.7452436,6624090.89481,3851248.0
165577,165578,420034961012,1556,1556,1279,620,657,14,0.00899742930591,261,0.167737789203,39,0.0304925723221,0,0.0,38,0.0244215938303,220,0.141388174807,246,0.374429223744,0.0883676092545,0.0621729265781,137.5,96.7410737554,-422.16189503,-189.021020174,0.4886448054,66.184683604,1.69660571695,2.70272368169,0.00144370821799,0.0259659335324,0.192102168436,0.0896669259634,37.7967683333,10.4919336986,-158.06975065,-206.287217044,-27940.6514522,-716.242284588,-1140.9869512,-0.609478597176,-10.9618277063,-81.0982154663,-37.8539593862,-15956.3553456,-4429.29461274,Pennsylvania,PA,3,2.91265418332,24.327292827,16.460073154,44.449286974,14.9444796808,57.8805518996,67.4580531203,5.99557706299,3.57495987529,31.6385929295,98.1592648015,51.8413433952,7.76209891157,70.1160734972,23.7842892139,37.3072581601,70.7075491371,48.5546355516,82.284719673,5.4918392009,21.3505496572,3.39468781372,12.0079640716,48.5679035119,14.6089535552,31.8199410195,23.3135646349,8.6632785747,14.1334170838,10.2684845705,1,3,2,5,2,6,7,1,1,4,11,6,1,8,3,4,8,5.0,9.0,1,3,1,2,5,2,4,3,1,2.0,2.0,1% (2%ile),17% (24%ile),3% (16%ile),0% (44%ile),2% (14%ile),14% (57%ile),9% (5%ile),6% (3%ile),0.37 = fraction pre-1960 (67%ile),5%ile,0.489 ug/m3 (31%ile),21%ile,66 lifetime risk per million (98%ile),3%ile,1.7  (51%ile),12%ile,2.7 daily vehicles/meters distance (7%ile),48%ile,0.0014 toxicity-weighted concentration/meters distance (70%ile),14%ile,0.026 sites/km distance (23%ile),31%ile,0.19 facilities/km distance (37%ile),23%ile,0.09 facilities/km distance (70%ile),8%ile,37.8 ppb (48%ile),14%ile,10.5 ug/m3 (82%ile),10%ile,8027534.0,95831.0,0,0,18848.9606927,13967821.249,8123365.0
165578,165579,420034961021,1591,1591,1183,665,722,93,0.0584538026398,285,0.179132620993,38,0.0321217244294,0,0.0,17,0.0106851037084,345,0.216844751728,291,0.403047091413,0.118793211816,0.0828730005831,189.0,131.850943928,-383.250690869,-160.338960598,0.4736240574,46.4841492676,1.70290802365,107.867447145,0.0253705965854,0.0283356066863,0.763979645714,0.0887017798131,37.9037516667,10.39944,-154.468076237,-181.516747211,-17815.0823213,-652.64067655,-41340.2736406,-9.72329866913,-10.8596408387,-292.79572703,-33.9950183947,-14526.6390128,-3985.59256465,Pennsylvania,PA,3,14.8436563458,26.4377768662,17.3099159171,44.449286974,6.44203233565,85.0415124532,69.6045566191,11.7379048497,11.0959293145,30.4272234418,73.9418810669,52.1555308467,52.5371843253,85.2543320393,25.9254928062,70.7417165519,70.3532313558,50.0224780666,81.2924726569,5.77062249441,24.0010780341,10.2526538085,14.0513864202,17.474558972,6.58006165437,31.9495317096,7.00937381421,9.980804039,16.5955204496,12.5908053471,2,3,2,5,1,9,7,2,2,4,8,6,6,9,3,8,8,6.0,9.0,1,3,2,2,2,1,4,1,1,2.0,2.0,6% (14%ile),18% (26%ile),3% (17%ile),0% (44%ile),1% (6%ile),22% (85%ile),12% (11%ile),8% (11%ile),0.4 = fraction pre-1960 (69%ile),5%ile,0.474 ug/m3 (30%ile),24%ile,46 lifetime risk per million (73%ile),10%ile,1.7  (52%ile),14%ile,110 daily vehicles/meters distance (52%ile),17%ile,0.025 toxicity-weighted concentration/meters distance (85%ile),6%ile,0.028 sites/km distance (25%ile),31%ile,0.76 facilities/km distance (70%ile),7%ile,0.089 facilities/km distance (70%ile),9%ile,37.9 ppb (50%ile),16%ile,10.4 ug/m3 (81%ile),12%ile,6937609.0,51977.0,0,0,18819.5655234,12015238.2323,6989586.0
165579,165580,420034961022,1584,1584,1212,663,693,81,0.0511363636364,128,0.0808080808081,63,0.0519801980198,0,0.0,49,0.0309343434343,438,0.276515151515,391,0.564213564214,0.0659722222222,0.0818956895689,104.5,129.722772277,-465.232931701,-161.181570129,0.4736240574,46.4841492676,1.70290802365,49.545530828,0.0100382851664,0.0275504749828,0.40189606367,0.0883363079047,37.9037516667,10.39944,-262.490730585,-220.345508748,-21625.9570414,-792.248892259,-23050.2125598,-4.6701408372,-12.817388246,-186.97528394,-41.0969595022,-17634.0735104,-4838.16195925,Pennsylvania,PA,3,13.1705979919,8.84572741968,27.9490447943,44.449286974,20.5472826517,93.6433907824,79.8609633759,2.80033565927,10.6714549892,30.4272234418,73.9418810669,52.1555308467,40.4498388719,80.7335692968,25.2008655855,56.0805137902,70.2175287915,50.0224780666,81.2924726569,1.244516607,19.914833951,6.65330102079,10.0063281521,23.1271159797,8.41230493808,29.4519892628,11.6948531804,7.74409597452,11.6700792063,8.49773567009,2,1,3,5,3,10,8,1,2,4,8,6,5,9,3,6,8,6.0,9.0,1,2,1,2,3,1,3,2,1,2.0,1.0,5% (13%ile),8% (8%ile),5% (27%ile),0% (44%ile),3% (20%ile),28% (93%ile),7% (2%ile),8% (10%ile),0.56 = fraction pre-1960 (79%ile),1%ile,0.474 ug/m3 (30%ile),19%ile,46 lifetime risk per million (73%ile),6%ile,1.7  (52%ile),10%ile,50 daily vehicles/meters distance (40%ile),23%ile,0.01 toxicity-weighted concentration/meters distance (80%ile),8%ile,0.028 sites/km distance (25%ile),29%ile,0.4 facilities/km distance (56%ile),11%ile,0.088 facilities/km distance (70%ile),7%ile,37.9 ppb (50%ile),11%ile,10.4 ug/m3 (81%ile),8%ile,7234443.0,0.0,0,0,22735.7707478,12437253.3666,7234443.0
165580,165581,420034961023,1219,1219,859,455,600,14,0.0114848236259,122,0.100082034454,7,0.0081490104773,0,0.0,92,0.0754716981132,213,0.174733388023,372,0.62,0.0557834290399,0.0616534924489,67.9999999997,75.1556072952,-370.449775091,-148.71585318,0.4736240574,46.4841492676,1.70290802365,23.057267525,0.00117802792401,0.0249378969204,0.271224714166,0.089606597383,37.9037516667,10.39944,-229.678860556,-175.453925542,-17220.0426415,-630.841894361,-8541.55956885,-0.4364001795,-9.23823830539,-100.475134362,-33.1947438472,-14041.43628,-3852.47020907,Pennsylvania,PA,3,3.45966266163,12.1249452486,5.41605006481,44.449286974,67.3196701145,72.5168389402,83.064988565,1.78932961289,3.43106243921,30.4272234418,73.9418810669,52.1555308467,28.6514101964,68.9627977935,22.8246579805,47.5942413488,70.6873447248,50.0224780666,81.2924726569,1.95592012677,24.7250374426,10.9359591396,14.8333538899,32.7016160791,15.7004527109,34.3866429012,19.9163394523,10.3172174568,17.518322771,13.4187255466,1,2,1,5,7,8,9,1,1,4,8,6,3,7,3,5,8,6.0,9.0,1,3,2,2,4,2,4,2,2,2.0,2.0,1% (3%ile),10% (12%ile),1% (5%ile),0% (44%ile),8% (67%ile),17% (72%ile),6% (1%ile),6% (3%ile),0.62 = fraction pre-1960 (83%ile),1%ile,0.474 ug/m3 (30%ile),24%ile,46 lifetime risk per million (73%ile),10%ile,1.7  (52%ile),14%ile,23 daily vehicles/meters distance (28%ile),32%ile,0.0012 toxicity-weighted concentration/meters distance (68%ile),15%ile,0.025 sites/km distance (22%ile),34%ile,0.27 facilities/km distance (47%ile),19%ile,0.09 facilities/km distance (70%ile),10%ile,37.9 ppb (50%ile),17%ile,10.4 ug/m3 (81%ile),13%ile,18600252.0,278108.0,0,0,34744.0147002,32429187.7049,18878360.0
165581,165582,420034962001,1184,1184,842,469,514,13,0.0109797297297,200,0.168918918919,50,0.0593824228029,0,0.0,78,0.0658783783784,332,0.280405405405,182,0.354085603113,0.0899493243243,0.0975941425392,106.5,115.551464766,-319.360979251,-101.892185113,0.4428712591,75.7795184647,1.47223201812,84.3553356443,0.00146721676113,0.0282383092663,0.617924002875,0.107909317711,37.6898016667,10.588060274,-113.081124949,-141.435798988,-24201.0212241,-470.173458993,-26939.8025964,-0.468571781609,-9.01821409968,-197.340814661,-34.4620253747,-12036.6519681,-3381.41329747,Pennsylvania,PA,3,3.3401485865,24.5453387187,31.6793454804,44.449286974,58.0500064166,93.9764675497,65.9010145367,6.23754978125,18.4788013584,28.0089197208,99.1866947622,39.2113931711,48.5036361039,70.2102604152,25.8335401403,65.7269744553,76.7566768972,46.9572777919,83.4001481039,10.2283054048,29.0918115313,5.06719802351,21.8188519346,21.5931094784,15.4528012056,34.7548415404,11.0839744317,9.79992921094,21.9304906246,16.7223055184,1,3,4,5,6,10,7,1,2,3,11,4,5,8,3,7,8,5.0,9.0,2,3,1,3,3,2,4,2,1,3.0,2.0,1% (3%ile),17% (24%ile),6% (31%ile),0% (44%ile),7% (58%ile),28% (93%ile),9% (6%ile),10% (18%ile),0.35 = fraction pre-1960 (65%ile),10%ile,0.443 ug/m3 (28%ile),29%ile,76 lifetime risk per million (99%ile),5%ile,1.5  (39%ile),21%ile,84 daily vehicles/meters distance (48%ile),21%ile,0.0015 toxicity-weighted concentration/meters distance (70%ile),15%ile,0.028 sites/km distance (25%ile),34%ile,0.62 facilities/km distance (65%ile),11%ile,0.11 facilities/km distance (76%ile),9%ile,37.7 ppb (46%ile),21%ile,10.6 ug/m3 (83%ile),16%ile,3465468.0,0.0,0,0,14450.6892706,5964557.40822,3465468.0
165582,165583,420034962002,1145,1145,855,467,484,75,0.0655021834061,153,0.133624454148,28,0.0327485380117,0,0.0,28,0.0244541484716,265,0.231441048035,202,0.417355371901,0.099563318777,0.0812950620121,114.0,93.0828460038,-297.833463888,-117.198386354,0.4428712591,75.7795184647,1.47223201812,9.19673068013,0.00044850733467,0.0276557236328,0.359693896009,0.098801340617,37.6898016667,10.588060274,-124.302396085,-131.901881154,-22569.6764761,-438.479961604,-2739.09415491,-0.133580493064,-8.23679996589,-107.128878988,-29.4263455127,-11225.2841836,-3153.47866725,Pennsylvania,PA,3,16.4700151782,18.0632046528,17.670860872,44.449286974,14.9675446209,87.9348418033,70.6420824179,7.92478313375,10.4030734137,28.0089197208,99.1866947622,39.2113931711,16.2847582516,63.8430990381,25.3018001316,53.8603806105,73.947624748,46.9572777919,83.4001481039,8.74047491098,30.4821778817,6.025406988,23.5405954283,42.9804195612,19.6919909018,36.1095649233,18.971579551,11.9615871248,23.9571746699,18.6089302352,2,2,2,5,2,9,8,1,2,3,11,4,2,7,3,6,8,5.0,9.0,1,4,1,3,5,2,4,2,2,3.0,2.0,7% (16%ile),13% (18%ile),3% (17%ile),0% (44%ile),2% (14%ile),23% (87%ile),10% (7%ile),8% (10%ile),0.42 = fraction pre-1960 (70%ile),8%ile,0.443 ug/m3 (28%ile),30%ile,76 lifetime risk per million (99%ile),6%ile,1.5  (39%ile),23%ile,9.2 daily vehicles/meters distance (16%ile),42%ile,0.00045 toxicity-weighted concentration/meters distance (63%ile),19%ile,0.028 sites/km distance (25%ile),36%ile,0.36 facilities/km distance (53%ile),18%ile,0.099 facilities/km distance (73%ile),11%ile,37.7 ppb (46%ile),23%ile,10.6 ug/m3 (83%ile),18%ile,1393636.0,0.0,0,0,6613.91752699,2397951.88058,1393636.0
165583,165584,420034962003,2182,2182,1478,816,899,8,0.00366636113657,605,0.277268560953,64,0.043301759134,0,0.0,54,0.0247479376719,400,0.183318056829,588,0.654060066741,0.140467461045,0.0887171126207,306.5,193.580739738,-478.321500614,-207.147337995,0.4428712591,75.7795184647,1.47223201812,6.90738985631,0.00128091898865,0.0272561502637,0.650795982279,0.0965003339797,37.6898016667,10.588060274,-312.850992615,-211.834845231,-36246.9729879,-704.20022816,-3303.9530814,-0.612691092814,-13.0372026951,-311.289710837,-46.1581845589,-18027.842491,-5064.49687884,Pennsylvania,PA,3,1.97541240863,44.0983159532,23.30642153,44.449286974,15.1960579463,75.6611920797,84.9592294705,16.5229583211,13.8874435915,28.0089197208,99.1866947622,39.2113931711,13.5782528944,69.4508841087,24.9457633166,66.9154817142,73.1654034201,46.9572777919,83.4001481039,0.612103967097,20.7866053722,1.55202123533,12.3690550189,41.4413377873,14.5914937057,29.1725127952,6.44315360945,6.54685579677,11.1534731761,7.61321465834,1,5,3,5,2,8,9,2,2,3,11,4,2,7,3,7,8,5.0,9.0,1,3,1,2,5,2,3,1,1,2.0,1.0,0% (1%ile),28% (44%ile),4% (23%ile),0% (44%ile),2% (15%ile),18% (75%ile),14% (16%ile),9% (13%ile),0.65 = fraction pre-1960 (84%ile),0%ile,0.443 ug/m3 (28%ile),20%ile,76 lifetime risk per million (99%ile),1%ile,1.5  (39%ile),12%ile,6.9 daily vehicles/meters distance (13%ile),41%ile,0.0013 toxicity-weighted concentration/meters distance (69%ile),14%ile,0.027 sites/km distance (24%ile),29%ile,0.65 facilities/km distance (66%ile),6%ile,0.097 facilities/km distance (73%ile),6%ile,37.7 ppb (46%ile),11%ile,10.6 ug/m3 (83%ile),7%ile,6793129.0,639757.0,0,0,32465.0163778,12790552.1228,7432886.0
165584,165585,420034962004,631,631,495,314,314,26,0.041204437401,156,0.247226624406,13,0.0262626262626,0,0.0,18,0.0285261489699,117,0.185419968304,225,0.716560509554,0.144215530904,0.0881066342239,91.0000000001,55.5952861953,-135.958004989,-60.2889562658,0.4428712591,75.7795184647,1.47223201812,134.467788178,0.00192483801272,0.028906995294,0.883556173657,0.121009085296,37.6898016667,10.588060274,-97.4221373332,-60.2118928544,-10302.8321495,-200.161728066,-18281.972216,-0.261697136138,-3.93013741042,-120.126534667,-16.4521538224,-5124.23024305,-1439.53155156,Pennsylvania,PA,3,10.76390463,38.8768550735,14.1892539122,44.449286974,18.3830570872,76.368725641,88.2084585174,17.3920105991,13.5787539764,28.0089197208,99.1866947622,39.2113931711,56.0643802747,71.6913420611,26.4341811443,74.1591584685,80.1514987183,46.9572777919,83.4001481039,12.6930035968,43.3074217959,24.1897349557,40.7863167236,25.3839974944,17.3992382699,45.6469855818,17.3085245139,21.2515493854,43.7912944872,39.5145962256,2,4,2,5,2,8,9,2,2,3,11,4,6,8,3,8,9,5.0,9.0,2,5,3,5,3,2,5,2,3,5.0,4.0,4% (10%ile),25% (38%ile),3% (14%ile),0% (44%ile),3% (18%ile),19% (76%ile),14% (17%ile),9% (13%ile),0.72 = fraction pre-1960 (88%ile),12%ile,0.443 ug/m3 (28%ile),43%ile,76 lifetime risk per million (99%ile),24%ile,1.5  (39%ile),40%ile,130 daily vehicles/meters distance (56%ile),25%ile,0.0019 toxicity-weighted concentration/meters distance (71%ile),17%ile,0.029 sites/km distance (26%ile),45%ile,0.88 facilities/km distance (74%ile),17%ile,0.12 facilities/km distance (80%ile),21%ile,37.7 ppb (46%ile),43%ile,10.6 ug/m3 (83%ile),39%ile,1591795.0,50937.0,0,0,14234.8725869,2827979.68501,1642732.0
165585,165586,420034962005,734,719,637,428,476,14,0.0190735694823,215,0.299026425591,0,0.0,0,0.0,15,0.0204359673025,272,0.370572207084,315,0.661764705882,0.159049997537,0.11818469491,116.742698192,86.7475660639,-147.262334553,-48.0528047228,0.4428712591,75.7795184647,1.47223201812,7.41801936551,0.00129006403223,0.0283232983343,1.92596060857,0.108396993437,37.6898016667,10.588060274,-97.4530155133,-65.2182555217,-11159.4688005,-216.804323993,-1092.39484953,-0.18997784111,-4.17095503496,-283.621455476,-15.9627943122,-5550.28818229,-1559.22247434,Pennsylvania,PA,3,5.23255608776,47.810348628,3.98249819556,44.449286974,12.0644378518,97.9099766011,85.3630766547,20.8752816189,29.7214614658,28.0089197208,99.1866947622,39.2113931711,14.1911852582,69.4880050122,25.9180359721,90.4628314623,76.9145979963,46.9572777919,83.4001481039,12.6889074247,42.220936412,21.9857869145,39.338583683,48.7880406156,18.5029360446,44.9821694244,7.27326555538,21.7551387553,42.2813821976,37.688726909,1,5,1,5,2,11,9,3,3,3,11,4,2,7,3,10,8,5.0,9.0,2,5,3,4,5,2,5,1,3,5.0,4.0,2% (5%ile),30% (47%ile),0% (3%ile),0% (44%ile),2% (12%ile),37% (97%ile),16% (20%ile),12% (29%ile),0.66 = fraction pre-1960 (85%ile),12%ile,0.443 ug/m3 (28%ile),42%ile,76 lifetime risk per million (99%ile),21%ile,1.5  (39%ile),39%ile,7.4 daily vehicles/meters distance (14%ile),48%ile,0.0013 toxicity-weighted concentration/meters distance (69%ile),18%ile,0.028 sites/km distance (25%ile),44%ile,1.9 facilities/km distance (90%ile),7%ile,0.11 facilities/km distance (76%ile),21%ile,37.7 ppb (46%ile),42%ile,10.6 ug/m3 (83%ile),37%ile,1254327.0,0.0,0,0,7258.16335363,2159760.03082,1254327.0
165586,165587,420034970001,1021,1021,785,436,483,60,0.0587659157689,251,0.2458374143,61,0.0777070063694,0,0.0,40,0.0391772771792,221,0.216454456415,339,0.701863354037,0.152301665034,0.106323678339,155.5,108.556475584,-211.733158628,-78.9519420909,0.5191315763,93.7853893825,1.49585228068,10.8124264855,0.0257949370426,0.0298497048341,0.805024403192,0.125600842156,37.6836983333,10.6618912329,-148.607744875,-109.917368394,-19857.4767271,-316.72152823,-2289.34921221,-5.46164349664,-6.32017228863,-170.45035966,-26.593863036,-7978.8884769,-2257.47590768,Pennsylvania,PA,3,14.9134391319,38.6258082203,40.4811359648,44.449286974,28.6489351164,84.9627395725,87.4648148215,19.2921981418,23.2041088502,34.0587092345,99.7804785979,40.6184061015,18.1099999042,85.3232179302,27.2482597279,71.9747073236,81.198301486,46.8882866951,84.2952125632,6.25101549288,33.8844092299,8.11790907051,31.4560893785,44.2686212987,7.98454036813,39.8167940346,12.7513834486,13.4335820353,33.7417294366,28.0539994124,2,4,5,5,3,9,9,2,3,4,11,5,2,9,3,8,9,5.0,9.0,1,4,1,4,5,1,4,2,2,4.0,3.0,6% (14%ile),25% (38%ile),8% (40%ile),0% (44%ile),4% (28%ile),22% (84%ile),15% (19%ile),11% (23%ile),0.7 = fraction pre-1960 (87%ile),6%ile,0.519 ug/m3 (34%ile),33%ile,94 lifetime risk per million (99%ile),8%ile,1.5  (40%ile),31%ile,11 daily vehicles/meters distance (18%ile),44%ile,0.026 toxicity-weighted concentration/meters distance (85%ile),7%ile,0.03 sites/km distance (27%ile),39%ile,0.81 facilities/km distance (71%ile),12%ile,0.13 facilities/km distance (81%ile),13%ile,37.7 ppb (46%ile),33%ile,10.7 ug/m3 (84%ile),28%ile,12427320.0,546531.0,0,0,25890.7642144,22329154.1588,12973851.0
165587,165588,420034980001,1082,1079,844,475,515,62,0.0573012939002,302,0.279888785913,16,0.0189573459716,0,0.0,21,0.0194085027726,216,0.199630314233,443,0.860194174757,0.168595039907,0.0958643737984,182.419833179,103.72525245,-206.753798198,-94.9859208352,0.5620177497,111.564950928,1.63750700596,12.5102271159,0.00107357100204,0.0313526049132,1.01688825276,0.174466939484,37.572745,10.7891860274,-177.848412819,-116.199304405,-23066.47735,-338.560793057,-2586.53697253,-0.221964882307,-6.48227014919,-210.245508601,-36.0717023983,-7768.30773747,-2230.70519063,Pennsylvania,PA,3,14.5852973594,44.5432193248,10.4017515175,44.449286974,11.3900079327,80.7213696187,95.3917059121,23.0652610955,17.5612104678,37.4076053677,99.9256091741,48.5685148151,19.8463800554,68.4333015352,28.5097347718,77.5335882084,88.6786289362,45.3300458703,86.1159742911,4.12211621388,32.8732347076,5.72241130311,29.8926274108,43.4175356246,17.9502807456,39.4419385234,10.3760892283,9.23070377756,34.4684947576,28.4002784735,2,5,2,5,2,9,11,3,2,4,11,5,2,7,3,8,9,5.0,9.0,1,4,1,3,5,2,4,2,1,4.0,3.0,6% (14%ile),28% (44%ile),2% (10%ile),0% (44%ile),2% (11%ile),20% (80%ile),17% (23%ile),10% (17%ile),0.86 = fraction pre-1960 (95%ile),4%ile,0.562 ug/m3 (37%ile),32%ile,110 lifetime risk per million (99%ile),5%ile,1.6  (48%ile),29%ile,13 daily vehicles/meters distance (19%ile),43%ile,0.0011 toxicity-weighted concentration/meters distance (68%ile),17%ile,0.031 sites/km distance (28%ile),39%ile,1 facilities/km distance (77%ile),10%ile,0.17 facilities/km distance (88%ile),9%ile,37.6 ppb (45%ile),34%ile,10.8 ug/m3 (86%ile),28%ile,1244901.0,146233.0,0,0,10444.00216,2395992.80715,1391134.0
165588,165589,420034980002,1455,1410,1069,593,633,92,0.0632302405498,315,0.223404255319,65,0.0608044901777,0,0.0,58,0.0398625429553,305,0.209621993127,464,0.733017377567,0.143317247934,0.0994872536881,208.526595745,144.753954116,-314.807631292,-122.45931495,0.5620177497,111.564950928,1.63750700596,11.34499765,0.00416870677696,0.0320380521868,1.03125644538,0.192724431007,37.572745,10.7891860274,-230.759464327,-176.927476527,-35121.4979367,-515.499701769,-3571.49183721,-1.312340706,-10.0858233201,-324.647398823,-60.6711216174,-11828.1868546,-3396.51809685,Pennsylvania,PA,3,15.934341391,34.6605765039,32.3828703852,44.449286974,29.364153621,83.3265066431,89.0460592074,17.1955339838,19.5149692438,37.4076053677,99.9256091741,48.5685148151,18.6585906139,76.051975801,29.0795696549,77.8858255198,90.3887044906,45.3300458703,86.1159742911,1.92397788287,24.5583947131,1.71894294546,19.5723108533,40.7754439559,12.1408873776,33.0927415922,6.07687494237,4.21490485913,22.4575939792,16.6162924347,2,4,4,5,3,9,9,2,2,4,11,5,2,8,3,8,10,5.0,9.0,1,3,1,2,5,2,4,1,1,3.0,2.0,6% (15%ile),22% (34%ile),6% (32%ile),0% (44%ile),4% (29%ile),21% (83%ile),14% (17%ile),10% (19%ile),0.73 = fraction pre-1960 (89%ile),1%ile,0.562 ug/m3 (37%ile),24%ile,110 lifetime risk per million (99%ile),1%ile,1.6  (48%ile),19%ile,11 daily vehicles/meters distance (18%ile),40%ile,0.0042 toxicity-weighted concentration/meters distance (76%ile),12%ile,0.032 sites/km distance (29%ile),33%ile,1 facilities/km distance (77%ile),6%ile,0.19 facilities/km distance (90%ile),4%ile,37.6 ppb (45%ile),22%ile,10.8 ug/m3 (86%ile),16%ile,2459909.0,0.0,0,0,13300.0591299,4236849.66514,2459909.0
165589,165590,420034993001,552,552,407,257,263,13,0.0235507246377,262,0.474637681159,45,0.110565110565,0,0.0,69,0.125,142,0.257246376812,215,0.817490494297,0.249094202898,0.165166648862,137.5,91.171990172,-61.0432943808,-10.203765515,0.7114856979,93.174619032,1.76707530527,53.1784332636,0.121610129148,0.0350489007174,0.692164155149,0.51723483984,37.5518083333,10.78802,-49.9023128969,-43.4314309047,-5687.68569839,-107.868098053,-3246.18675642,-7.42348291328,-2.13950036422,-42.2519802826,-31.5737185924,-2292.28609062,-658.536280646,Pennsylvania,PA,3,6.33718675867,73.4181171768,53.6965425726,44.449286974,93.4274405258,91.7088352025,93.335983255,40.7686632351,52.4165625618,47.8818127451,99.7712156835,55.4865121914,41.5216066475,91.1451012577,31.641932722,68.3818756267,97.8736547862,45.034912041,86.0984643303,23.7832845222,47.2395254615,39.076363083,49.5505559268,41.5796089501,7.20387625062,51.2174788697,34.5131613833,10.9915247909,52.9257706076,51.0162560552,1,8,6,5,10,10,10,5,6,5,11,6,5,10,4,7,11,5.0,9.0,3,5,4,5,5,1,6,4,2,6.0,6.0,2% (6%ile),47% (73%ile),11% (53%ile),0% (44%ile),12% (93%ile),26% (91%ile),25% (40%ile),17% (52%ile),0.82 = fraction pre-1960 (93%ile),23%ile,0.711 ug/m3 (47%ile),47%ile,93 lifetime risk per million (99%ile),39%ile,1.8  (55%ile),49%ile,53 daily vehicles/meters distance (41%ile),41%ile,0.12 toxicity-weighted concentration/meters distance (91%ile),7%ile,0.035 sites/km distance (31%ile),51%ile,0.69 facilities/km distance (68%ile),34%ile,0.52 facilities/km distance (97%ile),10%ile,37.6 ppb (45%ile),52%ile,10.8 ug/m3 (86%ile),51%ile,576117.0,324290.0,0,0,8945.63977436,1551199.16673,900407.0
